timestamp,ambient_temp,module_temp,irradiation,measured_dc1,measured_dc2,measured_dc3,measured_dc4,measured_dc5,measured_dc6,measured_dc7,measured_dc8,measured_dc9,measured_dc10,measured_dc11,measured_dc12,measured_dc13,measured_dc14,measured_dc15,measured_dc16,measured_dc17,measured_dc18,measured_dc19,measured_dc20,measured_dc21,measured_dc22
13,30.456,43.987,0.589642,7531.65380859375,7399.423828125,7183.5419921875,7364.64208984375,7718.59423828125,7418.501953125,7083.73583984375,7492.0400390625,7574.8349609375,7381.02783203125,7959.23779296875,7341.2509765625,7444.1572265625,7540.00390625,7552.203125,8111.80615234375,7578.5869140625,7672.39306640625,7973.08203125,7142.71923828125,7779.2958984375,7088.76220703125
14,33.421,48.123,0.447816,5288.40185546875,4998.47216796875,4749.240234375,5164.744140625,5010.5322265625,5339.40576171875,4702.49609375,5298.56103515625,5376.02392578125,5146.14697265625,5886.15380859375,5110.11376953125,5034.89404296875,5301.40576171875,5216.115234375,5105.67822265625,4920.2958984375,4800.173828125,4753.2958984375,4878.47998046875,5423.72705078125,4721.1767578125
15,29.745,39.432,0.632198,7738.30419921875,7822.4599609375,7746.39794921875,7796.421875,8182.97607421875,7961.8701171875,7479.1259765625,7819.28076171875,7910.99609375,7944.0859375,7941.8359375,7725.56201171875,8021.84423828125,8115.671875,8009.22998046875,8641.2958984375,8221.5751953125,8459.1826171875,8654.3037109375,7636.01806640625,8264.0615234375,7472.8759765625
16,28.234,46.567,0.775432,8935.09375,9780.939453125,9751.41796875,9598.953125,9445.6884765625,9918.552734375,9626.5146484375,9878.6962890625,9708.154296875,9764.4091796875,8274.8935546875,9714.29296875,9849.1015625,9890.3701171875,9599.486328125,9341.2314453125,10033.9365234375,9908.837890625,9476.412109375,9696.2529296875,9724.966796875,9587.76171875
17,26.987,34.765,0.763548,3352.587890625,9331.03515625,9460.953125,9135.228515625,9089.2666015625,9970.357421875,9175.46484375,9236.6083984375,9311.6953125,9732.783203125,6295.56201171875,9297.291015625,9676.93359375,9519.2158203125,9336.16796875,9076.75390625,9757.0009765625,7777.2919921875,9061.728515625,9609.4091796875,9552.359375,8972.111328125
18,32.178,32.123,0.725893,7783.32080078125,7302.423828125,7740.826171875,7682.841796875,8378.7275390625,8193.30078125,7077.28076171875,7404.05908203125,7770.47216796875,8197.083984375,7574.7021484375,7470.18212890625,8346.435546875,8199.2158203125,8295.2744140625,8903.8994140625,8093.15576171875,8282.5087890625,8826.7607421875,7605.35498046875,8916.2509765625,6907.671875
19,29.563,49.654,0.695412,8816.4189453125,8874.7080078125,8832.6923828125,8915.6904296875,9089.1123046875,8889.9892578125,8710.435546875,8983.986328125,8990.8408203125,8816.3095703125,9078.35546875,8877.287109375,8775.85546875,8963.759765625,8691.314453125,9046.1533203125,9059.9775390625,9312.78515625,9118.310546875,8697.3564453125,9043.6748046875,8797.828125
20,27.839,41.876,0.859134,3873.763916015625,10069.7314453125,10178.2421875,9893.3203125,9614.73828125,10590.5068359375,9941.3388671875,10113.7041015625,10083.953125,10305.2685546875,7126.3671875,10073.240234375,10344.8349609375,10233.318359375,10123.8037109375,9406.0830078125,10493.16796875,7922.52001953125,9515.0859375,10322.77734375,10243.892578125,9842.4208984375
21,30.987,45.234,0.825467,9349.2236328125,9302.7421875,9347.560546875,9450.263671875,9770.2861328125,9767.9443359375,9103.359375,9410.6162109375,9618.8134765625,9560.3564453125,9316.0615234375,9439.8681640625,9581.2763671875,9705.8916015625,9608.3408203125,9754.81640625,9891.859375,9946.2724609375,9985.478515625,9326.146484375,9941.4404296875,9217.666015625
22,31.654,36.765,0.991234,8926.46875,9612.21875,10028.349609375,9936.373046875,10227.2021484375,10813.677734375,9654.0751953125,9732.9560546875,10350.005859375,10407.7607421875,8238.486328125,10029.5,10459.3271484375,10194.4912109375,10342.849609375,10056.625,10350.3515625,9916.0849609375,10392.177734375,10252.939453125,11053.431640625,9574.1884765625
23,32.456,52.432,0.978561,10591.4951171875,10277.2900390625,10374.921875,10512.11328125,10794.9404296875,10967.0771484375,10137.7275390625,10648.919921875,10821.5263671875,10557.939453125,10482.6552734375,10605.4462890625,10603.8046875,10661.287109375,10747.154296875,10354.154296875,10962.3349609375,10819.970703125,10778.0947265625,10409.1943359375,11020.2265625,10351.521484375
24,30.123,33.214,0.865124,7858.48193359375,9028.4931640625,9360.87109375,9255.0478515625,9502.9990234375,10022.5595703125,8989.7080078125,9022.92578125,9527.9677734375,9750.8779296875,7417.2041015625,9261.8818359375,9775.376953125,9534.716796875,9550.341796875,9579.1708984375,9676.5283203125,9350.228515625,9763.7587890625,9521.943359375,10201.03125,8843.107421875
25,29.341,38.765,0.645981,7862.43212890625,8040.93798828125,8008.27978515625,8013.251953125,8376.54296875,8231.3017578125,7708.7060546875,8005.908203125,8104.7861328125,8182.412109375,7881.662109375,7944.65576171875,8251.8984375,8326.5576171875,8193.736328125,8770.873046875,8480.01171875,8672.919921875,8810.35546875,7894.73193359375,8447.0966796875,7709.26806640625
26,28.932,40.432,0.789341,8443.80859375,9338.9140625,9398.0703125,9315.146484375,9455.98828125,9809.142578125,9198.4384765625,9352.6904296875,9463.2724609375,9634.2060546875,7932.205078125,9398.9892578125,9611.88671875,9627.2763671875,9471.484375,9448.1796875,9806.5,9627.6787109375,9608.3154296875,9435.82421875,9761.1982421875,9148.375
27,32.542,44.987,0.672985,7967.1630859375,7629.33984375,7522.27392578125,7725.0888671875,8221.2744140625,7859.02978515625,7215.5869140625,7775.10205078125,7893.30810546875,7779.72412109375,8517.701171875,7600.97705078125,7874.38623046875,8103.88818359375,8055.90185546875,8703.6435546875,7982.1171875,8258.33203125,8540.3154296875,7423.89794921875,8369.1767578125,7241.72216796875
28,33.127,50.654,0.843214,9566.6357421875,9139.107421875,9219.6025390625,9415.125,9922.5078125,9569.517578125,8823.3271484375,9353.154296875,9566.8486328125,9376.7470703125,10161.212890625,9296.6240234375,9403.216796875,9610.900390625,9512.369140625,9856.5068359375,9741.833984375,10092.728515625,10031.9755859375,9032.9677734375,9957.80859375,9064.7138671875
29,29.754,39.123,0.431569,5663.576171875,5592.25390625,5334.51611328125,5603.68994140625,5729.52001953125,5742.2001953125,5275.8720703125,5728.14208984375,5763.4560546875,5576.6572265625,5997.85302734375,5585.1259765625,5629.34912109375,5758.94189453125,5910.498046875,6164.72412109375,5688.4658203125,5531.65185546875,5938.328125,5413.2412109375,5868.98193359375,5203.38623046875
30,30.654,45.876,0.455621,6141.76416015625,5883.666015625,5585.259765625,5828.6171875,6034.57177734375,5959.5732421875,5705.68701171875,5968.02783203125,6205.498046875,5824.166015625,6664.13818359375,5916.26611328125,5828.36181640625,5869.2978515625,5952.4560546875,5914.34912109375,5751.8017578125,5634.591796875,5764.97509765625,5733.84619140625,6026.85888671875,5692.408203125
31,27.423,37.432,0.751234,5102.31787109375,9319.5791015625,9379.505859375,9158.5263671875,9138.103515625,9805.6474609375,9156.7919921875,9270.8818359375,9275.234375,9629.33984375,6874.115234375,9278.919921875,9563.216796875,9501.92578125,9299.787109375,9125.3359375,9710.2197265625,8720.521484375,9189.2861328125,9473.5068359375,9505.4052734375,9011.9638671875
32,28.981,35.123,0.635712,7584.35595703125,7845.33203125,7889.37890625,7864.5498046875,8227.0830078125,8185.07421875,7509.5439453125,7772.13623046875,7924.43603515625,8133.13818359375,7298.77587890625,7766.22998046875,8177.59521484375,8185.35986328125,8132.51220703125,8668.0576171875,8363.267578125,8428.2529296875,8701.2265625,7788.97021484375,8357.4482421875,7463.4599609375
33,30.214,50.987,0.708456,8893.2490234375,8849.271484375,8784.2919921875,8917.8857421875,9144.3818359375,8891.4814453125,8658.71484375,8983.435546875,9034.21484375,8795.50390625,9279.931640625,8878.9970703125,8759.0888671875,8957.40234375,8723.0146484375,9087.044921875,9029.9521484375,9299.49609375,9148.265625,8655.962890625,9089.916015625,8789.9501953125
34,31.765,48.765,0.439124,5718.94384765625,5352.3837890625,5107.5361328125,5386.22314453125,5483.94287109375,5576.2900390625,5296.81298828125,5501.64697265625,5865.35888671875,5411.076171875,6329.72802734375,5476.19384765625,5345.5498046875,5391.64599609375,5402.02587890625,5136.6318359375,5124.4921875,5124.68603515625,4952.3427734375,5273.19287109375,5554.84814453125,5270.5322265625
35,33.098,32.987,0.008124,64.7969970703125,14.89900016784668,19.413000106811523,86.26899719238281,127.8499984741211,48.76599884033203,96.61799621582031,-9.734999656677246,-8.651000022888184,133.7429962158203,1.902999997138977,18.900999069213867,155.33399963378906,149.88499450683594,-56.189998626708984,101.89099884033203,21.051000595092773,21.99799919128418,143.343994140625,77.39700317382812,89.59600067138672,76.03700256347656
36,32.345,43.876,0.010239,166.0959930419922,67.61599731445312,59.388999938964844,276.4079895019531,372.7929992675781,318.7460021972656,208.06199645996094,166.67100524902344,227.00399780273438,189.281005859375,30.69300079345703,187.32200622558594,237.65899658203125,126.09600067138672,-147.87399291992188,264.4580078125,-10.220999717712402,114.125,301.0360107421875,114.88500213623047,51.7239990234375,307.4490051269531
37,27.987,49.432,0.014987,475.7510070800781,343.97100830078125,361.9129943847656,612.5059814453125,652.3610229492188,650.530029296875,772.7529907226562,468.2879943847656,1007.0980224609375,424.16900634765625,248.2519989013672,571.6190185546875,486.114013671875,212.5570068359375,166.2760009765625,553.8300170898438,33.659000396728516,232.86700439453125,497.6440124511719,398.0899963378906,142.21299743652344,834.8300170898438
38,28.654,36.654,0.037891,134.0229949951172,198.0449981689453,170.83900451660156,309.6940002441406,309.43701171875,300.2239990234375,284.3080139160156,288.3739929199219,298.7099914550781,246.125,140.94500732421875,239.85699462890625,280.8699951171875,236.625,66.01599884033203,325.0450134277344,94.0260009765625,131.63099670410156,349.5260009765625,122.23999786376953,162.64300537109375,314.5989990234375
39,31.456,41.987,0.082467,480.44500732421875,377.4750061035156,332.5989990234375,571.4450073242188,634.0250244140625,577.6309814453125,583.0830078125,559.3889770507812,578.4539794921875,487.8489990234375,393.37701416015625,469.12701416015625,573.31201171875,491.5409851074219,233.02699279785156,612.6240234375,318.64599609375,310.02899169921875,569.35400390625,364.9989929199219,366.177001953125,559.6799926757812
40,29.876,38.765,0.121234,614.697998046875,738.9199829101562,568.6079711914062,938.864013671875,782.0999755859375,819.1129760742188,1050.4200439453125,1000.6430053710938,829.6810302734375,754.89501953125,724.97900390625,681.8049926757812,934.6190185546875,763.9619750976562,554.1309814453125,849.5399780273438,598.0289916992188,578.260986328125,849.6110229492188,518.010986328125,628.10498046875,737.8289794921875
41,32.124,44.123,0.205789,1498.884033203125,1537.01904296875,1374.7740478515625,1835.9840087890625,1592.469970703125,1609.9189453125,1823.9580078125,1966.593994140625,1889.8990478515625,1793.0670166015625,1636.7120361328125,1545.095947265625,1833.948974609375,1515.5379638671875,1196.10595703125,1718.0780029296875,1209.823974609375,1430.02001953125,1550.239990234375,1200.053955078125,1514.041015625,1465.137939453125
42,30.098,33.876,0.249875,2082.092041015625,2673.889892578125,2540.577880859375,2831.47802734375,2146.485107421875,2811.702880859375,2328.383056640625,2942.830078125,2263.64404296875,2617.7490234375,2765.9560546875,2386.263916015625,2603.43798828125,2815.053955078125,2557.030029296875,2372.12109375,2644.490966796875,2098.89111328125,2375.700927734375,2267.006103515625,3074.06689453125,1973.02197265625
43,26.987,47.432,0.330129,6134.7001953125,5003.498046875,5115.89208984375,4994.4267578125,5482.1201171875,5193.33984375,5884.41015625,4792.5078125,5818.2021484375,5283.5869140625,6296.18017578125,5608.72607421875,5329.73583984375,4890.259765625,4812.14990234375,4118.998046875,4785.1318359375,5250.93017578125,4118.9658203125,5574.15185546875,5276.59423828125,5879.0322265625
44,29.523,50.987,0.392845,6095.4267578125,5303.06201171875,5231.56787109375,5225.7080078125,5632.6181640625,5477.333984375,5858.1171875,5179.30419921875,6118.833984375,5457.44189453125,6614.92822265625,5719.6728515625,5434.9482421875,5161.14794921875,5044.82177734375,4492.740234375,4942.97900390625,5253.0517578125,4449.751953125,5533.26806640625,5376.55615234375,5823.47216796875
45,31.854,39.654,0.402341,4443.81982421875,4562.759765625,4356.72216796875,4782.65576171875,4514.8818359375,4933.3828125,4066.842041015625,4887.35400390625,4613.9658203125,4658.4921875,5101.830078125,4559.19091796875,4612.16015625,4924.0478515625,5055.125,5103.490234375,4691.27294921875,4357.43115234375,4735.2060546875,4359.27001953125,5116.89013671875,4051.52001953125
46,32.765,41.876,0.430124,4763.6279296875,4748.25,4537.44580078125,4977.0380859375,4735.794921875,5141.3818359375,4253.076171875,5099.48388671875,4852.94580078125,4900.6337890625,5413.68994140625,4764.55615234375,4837.51220703125,5196.3017578125,5240.5361328125,5337.56396484375,4889.31787109375,4587.8818359375,4900.72021484375,4586.60791015625,5348.68603515625,4230.83203125
47,33.432,34.432,0.571894,6221.4140625,5778.65087890625,5939.14794921875,6067.83984375,6386.47412109375,6400.27294921875,5265.9560546875,5961.88623046875,5924.6337890625,6385.97314453125,6681.63623046875,5796.416015625,6625.90576171875,6805.77587890625,6824.26318359375,7694.9951171875,6536.998046875,6652.2021484375,7033.47119140625,5808.75390625,7161.36279296875,4982.02783203125
48,27.645,35.987,0.598341,7409.505859375,8032.15087890625,8016.9521484375,7898.48779296875,8195.2744140625,8198.3271484375,7715.43994140625,7964.60986328125,7941.669921875,8162.76416015625,7073.2900390625,7860.55615234375,8171.5341796875,8229.4775390625,8022.12109375,8511.390625,8436.37109375,8486.208984375,8548.7158203125,7919.505859375,8176.14892578125,7670.32421875
49,29.987,46.123,0.459782,6450.9609375,6161.5888671875,5868.7060546875,6027.3759765625,6314.82177734375,6150.05810546875,6060.9140625,6199.82421875,6462.9482421875,6074.63916015625,6926.1259765625,6193.61376953125,6070.001953125,6060.22998046875,6142.90576171875,6095.673828125,6010.89013671875,5896.26806640625,5991.93994140625,6017.23681640625,6229.09619140625,6036.2919921875
50,28.654,48.432,0.645893,8512.279296875,8646.8486328125,8599.4912109375,8627.4423828125,8772.37109375,8584.30859375,8539.0166015625,8726.328125,8685.044921875,8553.376953125,8653.4248046875,8613.962890625,8514.8193359375,8649.712890625,8389.8193359375,8704.9150390625,8780.0927734375,8942.6943359375,8748.61328125,8477.13671875,8699.107421875,8568.2216796875
51,31.234,40.876,0.789124,8843.10546875,8702.80859375,8828.8642578125,8900.2841796875,9351.16015625,9250.6376953125,8457.8603515625,8747.2421875,9045.8232421875,9119.06640625,8774.04296875,8823.177734375,9129.365234375,9220.1591796875,9174.9384765625,9527.1669921875,9356.8076171875,9429.021484375,9686.328125,8770.771484375,9600.0517578125,8561.650390625
52,32.987,37.654,0.771234,8414.515625,7826.884765625,8138.6650390625,8143.69580078125,8887.3212890625,8582.12109375,7523.8798828125,7932.77587890625,8308.748046875,8525.3720703125,8513.322265625,7974.578125,8645.4326171875,8622.6865234375,8718.1943359375,9255.095703125,8590.578125,8825.71875,9251.10546875,8009.91015625,9257.2685546875,7508.43994140625
53,30.876,42.123,0.730945,8527.83984375,8460.0380859375,8486.4697265625,8553.1923828125,8998.9970703125,8796.6240234375,8136.6181640625,8489.48046875,8683.15234375,8690.3017578125,8752.1416015625,8471.1435546875,8753.01953125,8857.595703125,8763.9267578125,9258.5693359375,9014.4287109375,9209.7275390625,9345.17578125,8365.990234375,9104.19921875,8223.76171875
54,29.654,33.987,0.702145,7849.31201171875,8063.9921875,8271.5849609375,8236.3115234375,8585.587890625,8638.005859375,7817.34619140625,8018.89794921875,8294.1416015625,8589.6279296875,7396.4482421875,8121.98095703125,8604.1689453125,8553.39453125,8511.08984375,8973.7080078125,8682.712890625,8666.064453125,9061.4560546875,8183.52392578125,8909.728515625,7779.41015625
55,28.432,44.654,0.861234,7031.60400390625,10107.72265625,10178.5478515625,9970.3984375,9738.115234375,10536.1015625,9990.923828125,10213.6630859375,10154.134765625,10285.9921875,7776.8818359375,10143.419921875,10339.77734375,10292.9501953125,10178.4873046875,9532.6162109375,10524.623046875,9420.2734375,9696.376953125,10271.5908203125,10284.0849609375,9940.4853515625
56,30.765,39.765,0.835456,9023.61328125,9091.220703125,9239.5615234375,9283.001953125,9605.615234375,9748.7216796875,8945.087890625,9135.5419921875,9458.908203125,9578.1435546875,8560.8564453125,9288.4033203125,9554.18359375,9585.6943359375,9527.70703125,9666.20703125,9734.84375,9651.8984375,9903.400390625,9282.38671875,10027.455078125,8962.1982421875
57,31.345,46.432,0.994512,10102.380859375,10286.060546875,10457.8681640625,10385.373046875,10564.9970703125,11108.5380859375,10239.197265625,10520.7265625,10787.46875,10684.744140625,9172.2734375,10600.6845703125,10726.322265625,10674.9501953125,10763.1064453125,10202.943359375,10913.76953125,10490.2880859375,10552.625,10606.4990234375,11123.93359375,10300.3486328125
58,29.987,51.123,0.982134,9822.224609375,10703.1669921875,10859.5078125,10700.2373046875,10345.16015625,11231.1005859375,10636.3916015625,11026.55078125,10961.478515625,10852.0869140625,8810.4697265625,10862.4677734375,10961.5283203125,10976.9267578125,10975.3271484375,10012.58203125,11242.3798828125,10456.7646484375,10272.88671875,10918.1279296875,11059.2197265625,10728.7724609375
59,30.876,38.987,0.872398,9086.572265625,9259.009765625,9447.306640625,9465.8203125,9757.287109375,10030.265625,9161.521484375,9309.595703125,9694.4736328125,9824.560546875,8458.3701171875,9499.53125,9794.474609375,9755.0849609375,9733.0185546875,9759.8076171875,9896.8115234375,9743.4091796875,10030.328125,9548.1748046875,10285.552734375,9141.337890625
60,31.452,49.432,0.655943,8205.4716796875,7971.1337890625,7787.2041015625,7970.60205078125,8388.7158203125,8005.76318359375,7676.7060546875,8094.33203125,8244.0283203125,7937.091796875,8791.2392578125,7970.42578125,7950.4072265625,8105.2001953125,8059.80419921875,8550.4365234375,8098.43798828125,8267.7568359375,8433.595703125,7718.19189453125,8373.4541015625,7784.18212890625
61,28.984,40.654,0.795467,8490.8193359375,9378.5888671875,9437.552734375,9353.775390625,9492.791015625,9855.9677734375,9241.2822265625,9397.21875,9509.693359375,9673.7685546875,7967.7548828125,9444.84765625,9654.41015625,9666.103515625,9515.521484375,9472.9873046875,9847.7548828125,9661.7412109375,9637.5703125,9480.0732421875,9806.5185546875,9191.8603515625
62,30.567,45.765,0.689124,8419.8330078125,8408.3701171875,8293.68359375,8418.310546875,8772.7255859375,8494.6533203125,8070.119140625,8488.564453125,8558.478515625,8413.9765625,8845.7080078125,8360.19921875,8448.322265625,8633.4013671875,8451.5107421875,8981.71484375,8677.5263671875,8997.134765625,9026.0458984375,8157.990234375,8806.33984375,8171.02197265625
63,32.458,35.876,0.849823,8876.1298828125,8456.9599609375,8827.97265625,8857.1005859375,9430.2470703125,9388.69140625,8300.884765625,8529.30078125,9024.361328125,9258.86328125,8448.658203125,8711.4599609375,9296.666015625,9234.65625,9298.166015625,9621.2109375,9217.2255859375,9284.9150390625,9770.6806640625,8814.255859375,10029.041015625,8278.3203125
64,27.908,42.123,0.440912,6665.76220703125,6472.77783203125,6233.55615234375,6298.10595703125,6564.22607421875,6362.0478515625,6444.7021484375,6489.82177734375,6603.53076171875,6389.8740234375,6856.419921875,6470.10009765625,6348.54296875,6399.3837890625,6381.01611328125,6458.08203125,6466.908203125,6332.55322265625,6471.916015625,6349.498046875,6474.162109375,6383.296875
65,30.123,38.654,0.467891,6001.837890625,5899.51806640625,5681.06396484375,5920.1220703125,6100.36181640625,6054.48779296875,5531.94384765625,6063.79296875,6042.43603515625,5949.48193359375,6318.9560546875,5858.9541015625,6057.15576171875,6180.2822265625,6306.17578125,6757.65185546875,6094.76416015625,5994.44189453125,6461.9248046875,5705.919921875,6313.47021484375,5437.6279296875
66,32.765,36.987,0.763245,8330.171875,7782.7861328125,8099.255859375,8099.4140625,8822.4033203125,8539.177734375,7486.22998046875,7875.84423828125,8249.9970703125,8488.6572265625,8383.767578125,7924.84423828125,8606.7275390625,8571.869140625,8667.6220703125,9207.939453125,8541.2734375,8764.00390625,9202.6640625,7970.4619140625,9199.138671875,7457.373046875
67,29.467,44.123,0.642987,8126.48388671875,8236.705078125,8117.89599609375,8172.22998046875,8475.0146484375,8249.328125,7946.6982421875,8284.103515625,8312.8642578125,8205.2900390625,8426.5771484375,8147.796875,8231.9599609375,8342.9716796875,8174.44384765625,8711.7666015625,8462.607421875,8705.412109375,8738.6884765625,7999.73291015625,8492.4169921875,8003.98193359375
68,26.984,50.876,0.715432,8130.56201171875,9638.87890625,9743.1982421875,9472.0869140625,9101.5830078125,9630.2060546875,9752.7197265625,9846.4775390625,9454.666015625,9574.6669921875,8046.5390625,9646.6904296875,9646.1337890625,9715.4013671875,9326.37109375,8811.935546875,9786.2783203125,9030.7275390625,8840.5888671875,9581.65625,9436.9248046875,9586.4775390625
69,29.765,41.987,0.445673,6056.3671875,5893.68798828125,5615.5439453125,5859.173828125,6033.52783203125,5963.56005859375,5666.30615234375,5999.4150390625,6123.376953125,5838.41796875,6448.5009765625,5903.89208984375,5864.7822265625,5933.98193359375,6060.125,6199.88818359375,5896.1982421875,5743.81005859375,6056.30322265625,5728.77783203125,6062.53076171875,5627.4501953125
70,31.432,37.654,0.004214,37.106998443603516,42.95100021362305,20.37299919128418,175.23199462890625,203.38299560546875,153.7899932861328,135.81700134277344,76.51699829101562,93.22100067138672,124.58699798583984,-20.89900016784668,96.31700134277344,174.66600036621094,111.6709976196289,-116.78099822998047,153.23899841308594,-23.525999069213867,29.159000396728516,209.33900451660156,49.13100051879883,52.93899917602539,167.05499267578125
71,32.875,33.765,0.007843,61.1150016784668,17.549999237060547,18.014999389648438,101.7229995727539,138.21499633789062,62.22800064086914,104.71600341796875,2.197000026702881,7.9720001220703125,131.61099243164062,-7.552999973297119,31.780000686645508,158.5290069580078,142.6060028076172,-68.5009994506836,107.82499694824219,13.312999725341797,22.356000900268555,153.3419952392578,71.8499984741211,84.4229965209961,88.5459976196289
72,28.675,48.432,0.012469,394.2080078125,262.49700927734375,275.5039978027344,486.7170104980469,573.3419799804688,574.9030151367188,510.1839904785156,401.2030029296875,753.2269897460938,352.5480041503906,191.6999969482422,466.4949951171875,414.0369873046875,161.43699645996094,89.8479995727539,491.2869873046875,18.086999893188477,180.40499877929688,463.51300048828125,301.2569885253906,105.50599670410156,668.8870239257812
73,30.213,42.765,0.034785,247.1699981689453,201.3560028076172,189.1230010986328,386.8299865722656,461.09100341796875,434.0559997558594,351.4209899902344,339.5469970703125,423.18499755859375,293.05999755859375,172.0590057373047,323.09600830078125,338.5360107421875,225.38299560546875,36.51900100708008,408.60198974609375,82.26899719238281,157.01100158691406,415.9739990234375,192.3260040283203,156.9739990234375,438.9949951171875
